Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza,,,,,,,,,,,,
01.01.2018;5175;VEGETABLES;KT JABLKO CZERWONE;314,32;2,4;754,13;3,73;1173,38;3,92;1232,01;1,38;35,73;1,33;419,25;4,33
01.01.2018;277;VEGETABLES;KT KALAFIOR;25;4,52;112,95;4,61;115,32;4,84;121,09;0,14;2,06;0,09;2,37;0,2,
01.01.2018;19229;VEGETABLES;KT KAPUSTA BIALA KG;69,16;0,44;30,41;0,56;38,63;0,59;40,67;0,05;21,28;0,12;8,22;0,8
01.01.2018;4503;VEGETABLES;KT KAPUSTA CZERWONA KG;4,2;0,87;3,65;1,23;5,16;1,29;5,41;0,01;29,26;0,36;1,51;0,2
01.01.2018;280;VEGETABLES;KT KAPUSTA PEKINSKA KG;14,25;1,52;21,64;1,82;25,94;1,91;27,23;0,03;16,58;0,3;4,3;0,4
01.01.2018;281;VEGETABLES;KT KAPUSTA WLOSKA;2,03;1,85;3,76;1,78;3,61;1,87;3,79;0;-4,16;-0,07;-0,15;0,,
01.01.2018;282;VEGETABLES;KT KIWI;73;0,61;44,7;0,98;71,71;1,06;77,4;0,09;37,67;0,37;27,01;0,28,
01.01.2018;9386;VEGETABLES;KT KOPEREK ZIELONY CI?TY;45;1,36;61,01;1,35;60,97;1,42;63,92;0,07;-0,07;0;-0,04;0,,,
01.01.2018;283;VEGETABLES;KT MANDARYNKA LUZ;92,46;3,91;361,52;4,98;460,85;5,38;497,78;0,56;21,55;1,07;99,33;1,3
01.01.2018;7;VEGETABLES;KT MARCHEW LUZ;140,51;0,78;110,17;1,01;142,57;1,07;149,87;0,17;22,73;0,23;32,4;0,33
01.01.2018;286;VEGETABLES;KT OGOREK ZIELONY;18,69;5,88;109,96;6,95;129,8;7,29;136,21;0,15;15,29;1,06;19,84;0,21
01.01.2018;10;VEGETABLES;KT ORZECH FISTASZKI LUZ;2,06;11,57;23,77;14,47;29,74;15,64;32,13;0,04;20,07;2,91;5,97;0,6
01.01.2018;287;VEGETABLES;KT PAPRYKA CZERWONA/ZOLTA;16,51;7,48;123,45;8,27;136,6;8,69;143,44;0,16;9,63;0,8;13,15;0,14
01.01.2018;289;VEGETABLES;KT PIECZARKI;30,76;5,49;168,73;5,31;163,21;5,57;171,38;0,19;-3,38;-0,18;-5,52;-0,6
01.01.2018;290;VEGETABLES;KT PIETRUSZKA LUZ KORZE?;39,85;2,47;98,53;2,56;102,19;2,7;107,42;0,12;3,58;0,09;3,66;0,4
01.01.2018;4023;VEGETABLES;KT PIETRUSZKA ZIELONA NATKA;92;0,96;88,44;1,13;103,91;1,19;109,03;0,12;14,89;0,17;15,47;0,16,
01.01.2018;291;VEGETABLES;KT POMARANCZA LUZ;43,79;3,81;167,02;4,53;198,38;4,89;214,21;0,24;15,81;0,72;31,36;0,32
01.01.2018;16677;VEGETABLES;KT POMELO SZT;6;3;18;4,34;26,04;4,69;28,14;0,03;30,88;1,34;8,04;0,8,,,
01.01.2018;6100;VEGETABLES;KT POMIDOR KOKTAILOWY 250 G;4;2,97;11,88;3,8;15,2;3,99;15,96;0,02;21,84;0,83;3,32;0,3,
01.01.2018;18118;VEGETABLES;KT POMIDOR MALINOWY;13,85;6,45;89,35;8,59;119,01;9,02;124,93;0,14;24,92;2,14;29,66;0,31
01.01.2018;8811;VEGETABLES;KT POMIDOR POLSKI POLNY;69,87;5,53;386,14;7,48;522,91;7,86;549,05;0,62;26,16;1,96;136,77;1,41
01.01.2018;15732;VEGETABLES;KT POMIDORY KOKTAILOWE KUBEK;1;2,97;2,97;3,51;3,51;3,69;3,69;0;15,38;0,54;0,54;0,1,,
01.01.2018;19917;VEGETABLES;KT POR KG;16,59;2,04;33,84;2,59;42,94;2,71;44,98;0,05;21,19;0,55;9,1;0,9
01.01.2018;8441;VEGETABLES;KT SALATA;2;1,73;3,46;1,1;2,2;1,15;2,3;0;-57,27;-0,63;-1,26;-0,1,,
01.01.2018;525;VEGETABLES;KT SALATA LODOWA;12;3,49;41,89;3,87;46,39;4,06;48,7;0,05;9,7;0,38;4,5;0,5,
01.01.2018;1430;VEGETABLES;KT SELER LUZ;36,61;1,92;70,37;2,14;78,4;2,25;82,3;0,09;10,24;0,22;8,03;0,8
01.01.2018;16039;VEGETABLES;KT SELER NAC SZT;3;1,21;3,63;1,56;4,68;1,64;4,92;0,01;22,44;0,35;1,05;0,1,
01.01.2018;6732;VEGETABLES;KT SZCZYPIOR;10;1,14;11,4;1,26;12,55;1,32;13,21;0,01;9,16;0,12;1,15;0,1,
01.01.2018;8443;VEGETABLES;KT SZCZYPIOREK Z CEBULKA;18;1,14;20,52;1,05;18,93;1,11;19,9;0,02;-8,4;-0,09;-1,59;-0,2,
01.01.2018;4380;VEGETABLES;KT TRUSKAWKI PUDE?KO 250 G;4;3,83;15,32;4,16;16,63;4,37;17,47;0,02;7,88;0,33;1,31;0,1,
01.01.2018;294;VEGETABLES;KT WINOGRONO BIALEI/ROZOWE KG;0,58;9,29;5,4;9;5,23;9,45;5,49;0,01;-3,25;-0,29;-0,17;0,,
01.01.2018;295;VEGETABLES;KT WLOSZCZYZNA TACKA;20;1,77;35,44;2,28;45,6;2,39;47,8;0,05;22,28;0,51;10,16;0,11,
01.01.2018;9380;VEGETABLES;KT ZIEMNIAK WCZESNY KG;8,54;0,4;3,42;0,44;3,76;0,46;3,97;0;9,04;0,04;0,34;0,,
01.01.2018;18045;VEGETABLES;KT ZIEMNIAKI;422,72;0,44;187,09;0,64;269,32;0,67;281,69;0,32;30,53;0,19;82,23;0,85
01.01.2018;1545;VEGETABLES;KT ZIEMNIAKI KG;435,57;0,43;187,97;0,66;288,9;0,69;302,45;0,34;34,94;0,23;100,93;1,4
01.01.2018;2020;VEGETABLES;KT ZIEMNIAKI KG;201,96;0,47;95,73;0,67;134,67;0,7;140,84;0,16;28,92;0,19;38,94;0,4
01.01.2018;8555;CHEMISTRY;KUBEK 180 ML;30;0,08;2,4;0,16;4,8;0,2;6;0,01;50;0,08;2,4;0,2,,,
01.01.2018;2549;DRINK_JUICE;KUBUS 0_9 L MAR.JABL.POMAR.;6;2,37;14,22;3,51;21,06;3,69;22,14;0,02;32,48;1,14;6,84;0,7,
01.01.2018;2551;DRINK_JUICE;KUBUS 0_9 L MAR/MALIN/JABLKO;8;2,37;18,96;3,51;28,08;3,69;29,52;0,03;32,48;1,14;9,12;0,9,
01.01.2018;17051;DRINK_JUICE;KUBUS GO 0_33 JA+BAN+MARCZ;5;1,17;5,85;1,9;9,5;1,99;9,95;0,01;38,42;0,73;3,65;0,4,
01.01.2018;2208;DRINK_JUICE;KUBUS GO MAR+BRA+JAB 0_30;4;1,11;4,44;1,9;7,6;1,99;7,96;0,01;41,58;0,79;3,16;0,3,
01.01.2018;4128;DRINK_JUICE;KUBUS MAR.BAN.JAB.0_33L;11;1,06;11,66;1,7;18,7;1,79;19,69;0,02;37,65;0,64;7,04;0,7,
01.01.2018;138;DRINK_JUICE;KUBUS MAR.BRZOS.JAB.0_33L;3;1,18;3,54;1,7;5,1;1,79;5,37;0,01;30,59;0,52;1,56;0,2,
01.01.2018;139;DRINK_JUICE;KUBUS MAR.JAB. MALINA 0_33L;2;1,06;2,12;1,7;3,4;1,79;3,58;0;37,65;0,64;1,28;0,1,,
01.01.2018;10572;DRINK_JUICE;KUBUS WATER 0_5 L TRUSKAWKA;5;1,44;7,2;2,02;10,1;2,49;12,45;0,01;28,71;0,58;2,9;0,3,
01.01.2018;14877;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;KUBUS WATER 0_5L  CYTRYNOWA;5;1,44;7,2;2,02;10,1;2,49;12,45;0,01;28,71;0,58;2,9;0,3,
01.01.2018;13335;DRINK_JUICE;KUBUS WATERR 0_5 JABLKO;3;1,44;4,32;2,02;6,06;2,49;7,47;0,01;28,71;0,58;1,74;0,2,
01.01.2018;17038;DRINK_JUICE;KUBUS WATERRR MALINA 0_5L;5;1,44;7,2;2,02;10,1;2,49;12,45;0,01;28,71;0,58;2,9;0,3,
01.01.2018;4763;GENERAL;KUBUS WOTER 0_5 L N/G DZIUB.;1;1,39;1,39;1,74;1,74;2,14;2,14;0;20,11;0,35;0,35;0,,,
01.01.2018;7776;DRINK_JUICE;KUBUS WOTER WODA N/G 0_5 L;1;1,19;1,19;1,62;1,62;1,99;1,99;0;26,54;0,43;0,43;0,,,
01.01.2018;13319;DAIRY_CHESSE;KUCHAREK 120 G ROSÓ?;2;2,15;4,3;3,02;6,04;3,26;6,52;0,01;28,81;0,87;1,74;0,2,
01.01.2018;856;GENERAL_FOOD;KUCHAREK 200 G;5;1,46;7,3;2,21;11,05;2,39;11,95;0,01;33,94;0,75;3,75;0,4,
01.01.2018;2028;GENERAL_FOOD;KUKURYDZA W PUSZ.DAWTON 400G;5;1,88;9,4;2,68;13,4;2,89;14,45;0,02;29,85;0,8;4;0,4,,
01.01.2018;8085;SWEETS;KWAS CHLEBOWY 1 L;1;1,69;1,69;2,43;2,43;2,99;2,99;0;30,45;0,74;0,74;0,1,,
01.01.2018;4868;DAIRY_CHESSE;LACIATY 150 G MEKSYKANSKI;5;2,41;12,05;3,23;16,15;3,39;16,95;0,02;25,39;0,82;4,1;0,4,
01.01.2018;16081;DAIRY_CHESSE;LACIATY 150 G NATURALNE;6;2,22;13,32;3,02;18,12;3,17;19,02;0,02;26,49;0,8;4,8;0,5,
01.01.2018;4867;DAIRY_CHESSE;LACIATY 150 G SZCZYPIOREK;6;2,41;14,46;3,16;18,96;3,32;19,9;0,02;23,73;0,75;4,5;0,5,
01.01.2018;2876;CHEMISTRY;LAKIER PROFESSIONAL 265ML;1;3,58;3,58;5,24;5,24;6,45;6,45;0,01;31,68;1,66;1,66;0,2,
01.01.2018;3599;GROATS_RICE_PASTA;LAURKA;1;3,65;3,65;5,22;5,22;6,42;6,42;0,01;30,08;1,57;1,57;0,2,
01.01.2018;16893;CHEMISTRY;LAURKA;1;0,55;0,55;0,81;0,81;1;1;0;32,1;0,26;0,26;0,,,,,
01.01.2018;8597;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;LAURKA;1;1,97;1,97;1,63;1,63;2;2;0;-20,86;-0,34;-0,34;0,,,,,
01.01.2018;6096;OCCASIONAL;LAURKA OKOLICZNOSCIOWA;1;0,9;0,9;1,78;1,78;2,19;2,19;0;49,44;0,88;0,88;0,1,,
01.01.2018;2200;CHIPS_FLAKES;LAYS CHEETOS 85G KETCHUP;10;2,03;20,3;3;30;3,15;31,5;0,04;32,33;0,97;9,7;0,1,,,
01.01.2018;7444;CHIPS_FLAKES;LAYS CHETOS 30 G;1;1,34;1,34;1,72;1,72;1,81;1,81;0;22,09;0,38;0,38;0,,,
01.01.2018;19545;CHIPS_FLAKES;LAYS CHETOS CHRUPKI 145 G;2;3,28;6,56;4,21;8,42;4,42;8,84;0,01;22,09;0,93;1,86;0,2,
01.01.2018;6729;CHIPS_FLAKES;LAYS CHETOS SER+KETCHUP 90 G;13;2,35;30,61;3,1;40,24;3,25;42,27;0,05;23,93;0,74;9,63;0,1,
01.01.2018;4644;CHIPS_FLAKES;LAYS FROMAGE 140 G;5;3,85;19,25;4,78;23,88;5,16;25,81;0,03;19,39;0,93;4,63;0,5,
01.01.2018;2908;CHIPS_FLAKES;LAYS FROMAGE 90G;1;2,56;2,56;1,65;1,65;1,78;1,78;0;-55,15;-0,91;-0,91;-0,1,,
01.01.2018;8023;CHIPS_FLAKES;LAYS KARBOWANE  140 G;4;3,56;14,24;2,31;9,24;2,5;10;0,01;-54,11;-1,25;-5;-0,5,,,
01.01.2018;17450;CHIPS_FLAKES;LAYS MAX SER+ZIEL CEB.140 G;4;3,85;15,4;4,77;19,08;5,16;20,62;0,02;19,29;0,92;3,68;0,4,
01.01.2018;4647;CHIPS_FLAKES;LAYS OSTRA PAP.140 G;3;3,85;11,55;4,74;14,22;5,12;15,36;0,02;18,78;0,89;2,67;0,3,
01.01.2018;4643;CHIPS_FLAKES;LAYS PAPRYKA 140 G;6;3,85;23,1;4,81;28,88;5,2;31,21;0,03;20,01;0,96;5,78;0,6,
01.01.2018;89;CHIPS_FLAKES;LAYS PAPRYKA 28G;1;0,77;0,77;1,1;1,1;1,19;1,19;0;30;0,33;0,33;0,,,,
01.01.2018;8619;CHIPS_FLAKES;LAYS PAPRYKA 40 G;7;1,3;9,1;1,51;10,59;1,63;11,44;0,01;14,07;0,21;1,49;0,2,
01.01.2018;6918;CHIPS_FLAKES;LAYS ROZKI SER 95 G;6;1,9;11,4;2,43;14,58;2,99;17,94;0,02;21,81;0,53;3,18;0,3,
01.01.2018;3661;CHIPS_FLAKES;LAYS STAR SMITI CEBULA 130 G;8;2,21;17,68;2,77;22,16;2,99;23,92;0,03;20,22;0,56;4,48;0,5,
01.01.2018;8548;CIGARETTES;LAYS STIX 140 G;13;1,65;21,45;1,38;18;1,5;19,48;0,02;-19,17;-0,27;-3,45;-0,4,,
01.01.2018;8269;CHIPS_FLAKES;LAYS STIX 140 G;2;3,72;7,44;4,77;9,54;5,15;10,3;0,01;22,01;1,05;2,1;0,2,
01.01.2018;4327;CHIPS_FLAKES;LAYS STIX 40 G;2,5;1,01;2,53;0,94;2,36;1,02;2,55;0;-7,2;-0,07;-0,17;0,,
01.01.2018;8608;CHIPS_FLAKES;LAYS STIX 40 G;14;0,99;13,86;0,67;9,38;0,7;9,8;0,01;-47,76;-0,32;-4,48;-0,5,
01.01.2018;8496;CHIPS_FLAKES;LAYS Z PIECA PAPRYKA 130 G;3;3,75;11,25;5,18;15,54;5,59;16,77;0,02;27,61;1,43;4,29;0,4,
01.01.2018;88;CHIPS_FLAKES;LAYS ZIELONA CEBULA 28G;1;0,88;0,88;1,1;1,1;1,19;1,19;0;20;0,22;0,22;0,,,,
01.01.2018;6544;CHIPS_FLAKES;LAYS ZIELONA CEBULA 40 G;1;1,3;1,3;1,63;1,63;1,76;1,76;0;20,25;0,33;0,33;0,,,
01.01.2018;4465;CHIPS_FLAKES;LAYS ZIELONA CEBULA 90G;1;2,65;2,65;3,29;3,29;3,55;3,55;0;19,45;0,64;0,64;0,1,,
01.01.2018;4345;CHIPS_FLAKES;LAYS ZIELONA CEBULKA 140 G;9;3,85;34,65;4,82;43,37;5,21;46,87;0,05;20,11;0,97;8,72;0,9,
01.01.2018;6447;CHEMISTRY;LENOR PLYN SUMMER 1 L;1;5,99;5,99;8,93;8,93;10,99;10,99;0,01;32,92;2,94;2,94;0,3,
01.01.2018;1815;COFFEE TEA;LIPTON 50 EX;2;6,97;13,94;8,93;17,86;10,99;21,98;0,02;21,95;1,96;3,92;0,4,
01.01.2018;18892;COFFEE TEA;LIPTON CEYLON 25 T;1;4,69;4,69;5,49;5,49;6,75;6,75;0,01;14,57;0,8;0,8;0,1,
01.01.2018;15963;COFFEE TEA;LIPTON EARL GREY 25 SZT;3;4,69;14,07;6,19;18,57;7,61;22,83;0,03;24,23;1,5;4,5;0,5,
01.01.2018;19077;COFFEE TEA;LIPTON EX 88 TOR.;1;8,99;8,99;12,85;12,85;15,81;15,81;0,02;30,04;3,86;3,86;0,4,
01.01.2018;7304;COFFEE TEA;LIPTON HERB.ZIELONA EARLY GREY 25 EX;1;3,62;3,62;4,87;4,87;5,99;5,99;0,01;25,67;1,25;1,25;0,1,
01.01.2018;7305;COFFEE TEA;LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX;3;3,62;10,86;4,87;14,61;5,99;17,97;0,02;25,67;1,25;3,75;0,4,
01.01.2018;4078;CHEWING_GUM_LOLIPOPS;LIZAK CANDY/LASKA;4;0,64;2,56;0,89;3,56;1,09;4,36;0;28,09;0,25;1;0,1,,,
01.01.2018;5946;CHEWING_GUM_LOLIPOPS;LIZAK CHUPA CHUPS;34;0,46;15,64;0,69;23,46;0,85;28,9;0,03;33,33;0,23;7,82;0,8,
01.01.2018;8308;SWEETS;LIZAK DYNIA;7;1,54;10,78;2,21;15,47;2,72;19,04;0,02;30,32;0,67;4,69;0,5,
01.01.2018;918;CHEWING_GUM_LOLIPOPS;LIZAK KWIATEK/MALY/KULKA;11;0,22;2,42;0,45;4,95;0,55;6,05;0,01;51,11;0,23;2,53;0,3,
01.01.2018;16119;CHEWING_GUM_LOLIPOPS;LIZAK KWIATET DUZY;7;0,49;3,43;0,72;5,04;0,89;6,23;0,01;31,94;0,23;1,61;0,2,
01.01.2018;16820;CHEWING_GUM_LOLIPOPS;LIZAK PALUSZEK OWOC;1;0,21;0,21;0,31;0,31;0,38;0,38;0;32,26;0,1;0,1;0,,,
01.01.2018;9389;SWEETS;LIZAK ROZA/SERCE;1;1;1;1,46;1,46;1,79;1,79;0;31,51;0,46;0,46;0,,,,,
01.01.2018;18292;CHEWING_GUM_LOLIPOPS;LIZAK SERCA;48;0,1;4,8;0,24;11,52;0,29;13,92;0,02;58,33;0,14;6,72;0,7,
01.01.2018;4405;CHEWING_GUM_LOLIPOPS;LIZAK SERCE;1;1,3;1,3;1,86;1,86;2,29;2,29;0;30,11;0,56;0,56;0,1,,
01.01.2018;8284;CHEWING_GUM_LOLIPOPS;LIZAK SMOCZEK;7;0,44;3,08;0,72;5,04;0,89;6,23;0,01;38,89;0,28;1,96;0,2,
01.01.2018;16180;CHEWING_GUM_LOLIPOPS;LIZAK ZAZUAGE;12;0,03;0,36;0,61;7,32;0,75;9;0,01;95,08;0,58;6,96;0,7,,
01.01.2018;8160;SWEETS;LIZAK ZELOWY HORROR;1;1,36;1,36;1,94;1,94;2,39;2,39;0;29,9;0,58;0,58;0,1,,
01.01.2018;7527;ICE_CREAMS_FROZEN;LODT CZEKOLADA 900 ML ALGIDA;1;6,52;6,52;8,75;8,75;9,19;9,19;0,01;25,49;2,23;2,23;0,2,
01.01.2018;7968;ICE_CREAMS_FROZEN;LODY  /;1;1,07;1,07;1,53;1,53;1,61;1,61;0;30,07;0,46;0,46;0,,,
01.01.2018;7525;ICE_CREAMS_FROZEN;LODY BAKALIOWE 1 L ALGIDA;1;6,38;6,38;8,75;8,75;9,19;9,19;0,01;27,09;2,37;2,37;0,2,
01.01.2018;7241;ICE_CREAMS_FROZEN;LODY BASALA KUBEK 150 ML;2;2,41;4,82;2,07;4,13;2,17;4,34;0;-16,71;-0,35;-0,69;-0,1,,
01.01.2018;7594;ICE_CREAMS_FROZEN;LODY BIG MILK FRUIT 100G;1;1,44;1,44;1,9;1,9;1,99;1,99;0;24,21;0,46;0,46;0,,,
01.01.2018;10997;SWEETS;LODY CIEPLE DUZE 24;12;0,8;9,6;1,06;12,72;1,14;13,68;0,02;24,53;0,26;3,12;0,3,
01.01.2018;3006;ICE_CREAMS_FROZEN;LODY COFFE LATTE 200 ML;4;2,31;9,24;3,23;12,92;3,39;13,56;0,02;28,48;0,92;3,68;0,4,
01.01.2018;7859;ICE_CREAMS_FROZEN;LODY GRAND GOLD;1;2,48;2,48;3,29;3,29;3,45;3,45;0;24,62;0,81;0,81;0,1,,
01.01.2018;7523;ICE_CREAMS_FROZEN;LODY ICE FRESH 200 ML;3;2,41;7,23;3,23;9,69;3,39;10,17;0,01;25,39;0,82;2,46;0,3,
01.01.2018;7563;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 180 ML;1;2,51;2,51;3,8;3,8;3,99;3,99;0;33,95;1,29;1,29;0,1,,
01.01.2018;9951;ICE_CREAMS_FROZEN;LODY KAKTUS 45ML;5;1,12;5,6;1,48;7,4;1,55;7,75;0,01;24,32;0,36;1,8;0,2,
01.01.2018;9540;ICE_CREAMS_FROZEN;LODY KOKTAJLOWE KUKULKA;33;2,06;67,98;2,66;87,78;2,79;92,07;0,1;22,56;0,6;19,8;0,2,
01.01.2018;2387;ICE_CREAMS_FROZEN;LODY KOLORKI MAX;1;1;1;1,29;1,29;1,35;1,35;0;22,48;0,29;0,29;0,,,,,
01.01.2018;10718;DAIRY_CHESSE;LODY KUBEK ICE MASTRY;2;0,99;1,98;1,51;3,02;1,59;3,18;0;34,44;0,52;1,04;0,1,,
01.01.2018;5114;ICE_CREAMS_FROZEN;LODY LULEK BARWIACY;1;0,49;0,49;0,75;0,75;0,79;0,79;0;34,67;0,26;0,26;0,,,
01.01.2018;13006;ICE_CREAMS_FROZEN;LODY MAGNUM CLASSIC;2;3,65;7,3;4,75;9,5;4,99;9,98;0,01;23,16;1,1;2,2;0,2,
01.01.2018;7874;ICE_CREAMS_FROZEN;LODY MLYNARCZYK 900 ML;1;6,5;6,5;8,56;8,56;8,99;8,99;0,01;24,07;2,06;2,06;0,2,
01.01.2018;2368;ICE_CREAMS_FROZEN;LODY NOGGER TOFI KARMEL 90 ML;2;2,05;4,1;2,75;5,5;2,89;5,78;0,01;25,45;0,7;1,4;0,1,
01.01.2018;7839;ICE_CREAMS_FROZEN;LODY PINGWIN W CZEKOL.;2;0,75;1,5;1,04;2,08;1,09;2,18;0;27,88;0,29;0,58;0,1,,
01.01.2018;15930;ICE_CREAMS_FROZEN;LODY RAKIETA;2;0,56;1,12;0,85;1,7;0,89;1,78;0;34,12;0,29;0,58;0,1,,
01.01.2018;7232;ICE_CREAMS_FROZEN;LODY ROZEK JAGODA;4;1,09;4,36;1,51;6,04;1,59;6,36;0,01;27,81;0,42;1,68;0,2,
01.01.2018;7561;ICE_CREAMS_FROZEN;LODY ROZEK JAK DAWNIEJ 180 ML;2;2,87;5,74;3,8;7,6;3,99;7,98;0,01;24,47;0,93;1,86;0,2,
01.01.2018;6370;ICE_CREAMS_FROZEN;LODY ROZEK MALINA;1;1,15;1,15;1,49;1,49;1,56;1,56;0;22,82;0,34;0,34;0,,,
01.01.2018;9434;ICE_CREAMS_FROZEN;LODY TOP MILK;3;0,69;2,07;0,95;2,85;1;3;0;27,37;0,26;0,78;0,1,,,,
01.01.2018;15410;ICE_CREAMS_FROZEN;LODY TOP MILK WCZEKOLADZIE;2;1,07;2,14;1,48;2,96;1,55;3,1;0;27,7;0,41;0,82;0,1,,
01.01.2018;7302;COFFEE TEA;LOPTON PIRAMIDKA CYTRYNA 10 SZT;1;2,62;2,62;3,24;3,24;3,99;3,99;0;19,14;0,62;0,62;0,1,,
01.01.2018;2183;CHIPS_FLAKES;LORENZ JUNIORKI 140 G LITERKI;4;2,67;10,68;3,41;13,64;4,19;16,76;0,02;21,7;0,74;2,96;0,3,
01.01.2018;3929;CANNED_PATE;LOWICZ DZEM CZAR.PORZECZKA N/S?;7;2,78;19,46;3,97;27,79;4,29;30,03;0,03;29,97;1,19;8,33;0,9,
01.01.2018;8609;CANNED_PATE;LOWICZ DZEM TRUSKAWKOWY N/S?;1;2,78;2,78;3,69;3,69;3,99;3,99;0;24,66;0,91;0,91;0,1,,
01.01.2018;8610;CANNED_PATE;LOWICZ DZEM WISNIA N/S?.;2;2,78;5,56;4,03;8,06;4,35;8,7;0,01;31,02;1,25;2,5;0,3,
01.01.2018;10729;DRINK_JUICE;LOWICZ SYROP MALINA 400 ML;6;3,39;20,34;4,62;27,72;4,99;29,94;0,03;26,62;1,23;7,38;0,8,
01.01.2018;1999;CHEMISTRY;LUDWIK D/NACZYN 1L MIETOW;2;3,89;7,78;5,36;10,72;6,59;13,18;0,01;27,43;1,47;2,94;0,3,
01.01.2018;26;CHEMISTRY;LUDWIK D/NACZYN 500 ML CYTRYNA;5;2,08;10,4;2,92;14,6;3,59;17,95;0,02;28,77;0,84;4,2;0,4,
01.01.2018;14686;CHEMISTRY;LUDWIK D/NACZYN BALSAM 1L;2;3,23;6,46;5,36;10,72;6,59;13,18;0,01;39,74;2,13;4,26;0,4,
01.01.2018;14685;CHEMISTRY;LUDWIK D/NACZYN BALSAM 500ML;2;2,08;4,16;2,76;5,52;3,39;6,78;0,01;24,64;0,68;1,36;0,1,
01.01.2018;11152;CHEMISTRY;LUDWIK PLYN UNIWERSALNY 1 L;2;3,59;7,18;4,07;8,14;5,01;10,01;0,01;11,79;0,48;0,96;0,1,
01.01.2018;14249;CHEMISTRY;LUDWIK UNIWERSALNY 1 L;1;3,89;3,89;2,72;2,72;3,34;3,34;0;-43,01;-1,17;-1,17;-0,1,,
01.01.2018;8146;CHEMISTRY;LUGA KROCHMAL 750ML;1;3,71;3,71;5,31;5,31;6,53;6,53;0,01;30,13;1,6;1,6;0,2,
01.01.2018;18613;DAIRY_CHESSE;?ACIATY SEKEK SMIETANKOWY 135 G;32;1,72;55,06;2,62;83,79;2,75;87,89;0,1;34,29;0,9;28,73;0,3,
01.01.2018;17630;DAIRY_CHESSE;?ACIATY SEREK Z CEBULA I SZCZ_135G;25;1,9;47,49;2,66;66,5;2,79;69,75;0,08;28,59;0,76;19,01;0,2,
01.01.2018;15907;DAIRY_CHESSE;?ACIATY SEREK Z CHRZANEM 135 G;7;1,85;12,95;1,23;8,63;1,3;9,08;0,01;-50,06;-0,62;-4,32;-0,4,
01.01.2018;15906;DAIRY_CHESSE;?ACIATY SEREK Z CZOSNKIEM 135 G;4;1,71;6,84;2,57;10,26;2,69;10,76;0,01;33,33;0,86;3,42;0,4,
01.01.2018;10597;BREAD;M BULKA Z RODZYNKAMI;23;1,27;29,21;1,59;36,56;1,72;39,53;0,04;20,1;0,32;7,35;0,8,
01.01.2018;10327;BREAD;M CHLEB DUZY KROJONY;30;3,93;117,79;4,68;140,25;4,91;147,33;0,17;16,01;0,75;22,46;0,23,
01.01.2018;9435;BREAD;M CHLEB MALY;105;2,32;243,6;2,9;303,98;3,04;318,98;0,36;19,86;0,58;60,38;0,62,
01.01.2018;9436;BREAD;M CHLEB MALY KROJONY;362;2,56;925,74;2,9;1048,31;3,04;1100,05;1,23;11,69;0,34;122,57;1,27,
01.01.2018;9437;BREAD;M CHLEB RAZOWY;97,5;3,23;315,39;3,87;377,22;4,07;396,77;0,44;16,39;0,63;61,83;0,64
01.01.2018;12118;BREAD;M CHLEB RUSTYKALNY;13,5;2,66;35,91;2,98;40,17;3,12;42,18;0,05;10,6;0,32;4,26;0,4
01.01.2018;14757;GROATS_RICE_PASTA;MAK LUBELLA  ZIARNO SWIDERKI 400G;2;2,02;4,04;3,91;7,82;4,11;8,22;0,01;48,34;1,89;3,78;0,4,
01.01.2018;7706;GROATS_RICE_PASTA;MAK LUBELLA KÓLKA MINI 400 G;1;2,36;2,36;3,8;3,8;3,99;3,99;0;37,89;1,44;1,44;0,1,,
01.01.2018;4667;GENERAL_FOOD;MAK MIELONY 200 G BACK MIT;2;3,43;6,86;4,75;9,5;4,99;9,98;0,01;27,79;1,32;2,64;0,3,
01.01.2018;8327;VEGETABLES;MAK SARITA SPAGHETTI 400 G DURUM;17;1,66;28,22;2,47;41,99;2,59;44,03;0,05;32,79;0,81;13,77;0,14,
01.01.2018;8477;GROATS_RICE_PASTA;MAK SULMA KOLANKO DUZA 500G;1;2,59;2,59;3,8;3,8;3,99;3,99;0;31,84;1,21;1,21;0,1,,
01.01.2018;5674;GROATS_RICE_PASTA;MAK SULMA MUSZELKA 100% DURUM;2;2,3;4,6;3,8;7,6;3,99;7,98;0,01;39,47;1,5;3;0,3,,
01.01.2018;1268;GROATS_RICE_PASTA;MAK SULMA NITKA ROSOLOWA 400G;5;2,13;10,65;2,85;14,25;2,99;14,95;0,02;25,26;0,72;3,6;0,4,
01.01.2018;18453;GROATS_RICE_PASTA;MAK SULMA SWIDEREK DUZY 500G;10;2,35;23,5;3,8;38;3,99;39,9;0,04;38,16;1,45;14,5;0,15,,
01.01.2018;7703;GROATS_RICE_PASTA;MAK ZLOTY LAN KOLANKO DUZE 500 G;9;0,92;8,28;1,7;15,3;1,79;16,11;0,02;45,88;0,78;7,02;0,7,
